trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
25,False,"{'a': 0.05, 'e': 0.2865047968601901}",30,7,7.933702308118473,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
26,False,"{'a': 0.05, 'e': 0.2725317930340126}",25,14,14.882051032385435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.05, 'e': 0.2592402606458915}",25,12,9.590508382294551,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
28,False,"{'a': 0.05, 'e': 0.24659696394160643}",30,0,26.340542355429328,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
29,False,"{'a': 0.05, 'e': 0.23457028809379762}",25,12,14.037431055359459,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.05, 'e': 0.22313016014842982}",35,23,17.992533932536837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.05, 'e': 0.21224797382674304}",20,7,-10.437946967327186,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
32,False,"{'a': 0.05, 'e': 0.20189651799465538}",20,3,8.338610979658345,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.05, 'e': 0.19204990862075408}",20,14,-39.238503593428085,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 1}",1
34,False,"{'a': 0.05, 'e': 0.1826835240527346}",30,24,9.639896144194804,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.05, 'e': 0.17377394345044514}",20,13,10.114463054346679,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.05, 'e': 0.16529888822158653}",30,0,36.69711982648828,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
37,False,"{'a': 0.05, 'e': 0.1572371663136276}",25,0,-4.688428188579281,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
38,False,"{'a': 0.05, 'e': 0.14956861922263504}",20,6,-27.271089353233894,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
39,False,"{'a': 0.05, 'e': 0.14227407158651353}",30,9,11.71392834803288,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
40,False,"{'a': 0.05, 'e': 0.1353352832366127}",30,5,-13.909242380753735,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
41,False,"{'a': 0.05, 'e': 0.12873490358780418}",20,6,8.896846208763387,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
42,False,"{'a': 0.05, 'e': 0.1224564282529819}",20,16,8.223593028504924,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.05, 'e': 0.11648415777349697}",25,18,14.878319064600062,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.05, 'e': 0.11080315836233387}",20,14,11.665025502850897,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.05, 'e': 0.10539922456186433}",20,0,4.779196769256817,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
46,False,"{'a': 0.05, 'e': 0.1002588437228037}",25,0,-63.246419775575,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
47,False,"{'a': 0.05, 'e': 0.09536916221554961}",20,2,19.784404398342996,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
48,False,"{'a': 0.05, 'e': 0.09071795328941247}",35,17,33.61920691707857,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.05, 'e': 0.0862935864993705}",35,19,27.16652198186516,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.05, 'e': 0.0820849986238988}",20,6,25.26727303862572,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.05, 'e': 0.07808166600115313}",20,0,22.21445607785826,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
52,False,"{'a': 0.05, 'e': 0.07427357821433388}",20,7,-18.535957284937307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
53,False,"{'a': 0.05, 'e': 0.07065121306042957}",25,16,4.59120269260794,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
54,False,"{'a': 0.05, 'e': 0.06720551273974976}",25,18,11.239836488627777,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.05, 'e': 0.06392786120670757}",25,17,3.3533876250075734,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
56,False,"{'a': 0.05, 'e': 0.06081006262521795}",30,18,21.5443085859402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.05, 'e': 0.057844320874838456}",20,12,10.597247920003657,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.05, 'e': 0.05502322005640721}",20,14,11.156952011892095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.05, 'e': 0.05233970594843238}",20,12,14.315623665727784,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.05, 'e': 0.049787068367863944}",20,0,2.364749697125099,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
61,False,"{'a': 0.05, 'e': 0.04735892439114091}",30,19,20.354459210981506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.05, 'e': 0.0450492023935578}",30,18,19.226367081271327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.05, 'e': 0.042852126867040166}",20,12,11.412302640040458,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.05, 'e': 0.04076220397836621}",20,15,7.223177613928758,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.05, 'e': 0.03877420783172201}",25,11,13.144762435277068,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.05, 'e': 0.036883167401239994}",30,4,26.912055701500417,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
67,False,"{'a': 0.05, 'e': 0.035084354100845025}",20,0,17.22799321404274,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,False,"{'a': 0.05, 'e': 0.033373269960326066}",25,14,19.424088255683074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.05, 'e': 0.03174563637806794}",20,9,20.2605712979526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.05, 'e': 0.0301973834223185}",20,2,14.848984626758906,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
71,False,"{'a': 0.05, 'e': 0.028724639654239423}",35,21,26.317077192273686,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.05, 'e': 0.02732372244729256}",20,14,13.013843410896062,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.05, 'e': 0.025991128778755333}",30,15,31.982428329201326,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.05, 'e': 0.024723526470339388}",20,16,8.866435712813926,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.05, 'e': 0.023517745856009107}",25,0,36.12461104219639,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,False,"{'a': 0.05, 'e': 0.02237077185616559}",25,18,16.437484734264935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.05, 'e': 0.02127973643837717}",20,16,9.719099938319985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.05, 'e': 0.02024191144580438}",20,0,28.891166067769102,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.05, 'e': 0.01925470177538692}",20,16,8.25441885454703,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.05, 'e': 0.01831563888873418}",20,12,17.862507351914285,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.05, 'e': 0.017422374639493515}",35,18,33.70492928845695,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.05, 'e': 0.016572675401761237}",25,8,-20.100607743998772,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
83,False,"{'a': 0.05, 'e': 0.015764416484854486}",20,0,-9.389692163379465,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
84,False,"{'a': 0.05, 'e': 0.014995576820477703}",20,16,5.546378432154583,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.05, 'e': 0.014264233908999256}",30,18,18.710755844575974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.05, 'e': 0.013568559012200934}",30,13,17.268648914494754,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.05, 'e': 0.012906812580479862}",25,17,12.689549450441604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.05, 'e': 0.012277339903068436}",30,15,29.263353238273268,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.05, 'e': 0.011678566970395442}",30,9,32.51931025490629,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.05, 'e': 0.011108996538242306}",20,10,19.853647176912116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.05, 'e': 0.010567204383852655}",20,0,26.878790465471138,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
92,False,"{'a': 0.05, 'e': 0.010051835744633576}",20,8,20.85351226455823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.05, 'e': 0.009561601930543505}",20,0,16.415995066794427,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
94,False,"{'a': 0.05, 'e': 0.009095277101695816}",25,9,24.135974950416173,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.05, 'e': 0.008651695203120634}",25,12,23.896263116396128,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.05, 'e': 0.008229747049020023}",30,16,23.388813251031625,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.05, 'e': 0.007828377549225767}",30,17,17.08796165771042,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.05, 'e': 0.007446583070924338}",30,19,20.342721558941726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.05, 'e': 0.0070834089290521185}",20,0,30.886378714346947,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
100,False,"{'a': 0.05, 'e': 0.006737946999085467}",25,7,31.56078885007082,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.05, 'e': 0.006409333446256377}",25,11,22.989635685046142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.05, 'e': 0.006096746565515633}",20,12,15.119545799332663,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.05, 'e': 0.005799404726842141}",30,14,24.570123393080326,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.05, 'e': 0.0055165644207607716}",20,9,19.897923862288735,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.05, 'e': 0.005247518399181385}",25,11,24.042907670995362,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.05, 'e': 0.004991593906910213}",20,10,17.17885738492397,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.05, 'e': 0.004748150999411473}",20,0,30.052610193626894,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
108,False,"{'a': 0.05, 'e': 0.004516580942612666}",30,0,43.029356139150075,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
109,False,"{'a': 0.05, 'e': 0.00429630469075234}",30,21,16.09518197667177,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.05, 'e': 0.004086771438464067}",30,15,27.725027618957903,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.05, 'e': 0.003887457243476127}",20,13,12.910245176286583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.05, 'e': 0.003697863716482929}",20,0,30.934972230036365,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
113,False,"{'a': 0.05, 'e': 0.0035175167749121284}",20,6,27.318446349750026,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.05, 'e': 0.003345965457471272}",25,13,22.961475158782505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.05, 'e': 0.003182780796509667}",20,15,7.596818366495877,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.05, 'e': 0.0030275547453758127}",30,21,16.588427800799153,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.05, 'e': 0.0028798991580882404}",20,15,8.634012611039545,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.05, 'e': 0.0027394448187683684}",20,9,14.5328705426837,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.05, 'e': 0.0026058405184084983}",30,20,16.255265329304244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.05, 'e': 0.0024787521766663585}",20,8,18.89864744697464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,9,18.63685782781158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,13,13.68523832881798,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,13,19.734466995916762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,6,30.39811689298489,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,16,18.704442053465822,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,0,25.534576051517035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",25,11,24.11921876288971,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,7,19.953757403974045,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,17,17.279759222165968,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,7,32.95681606904143,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,8,27.402648770195096,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,5,28.0430726552085,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,8,18.5503321189676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,10,15.963917438644923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,9,20.522484580146664,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,16,6.079088123700636,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,0,-17.014647666466054,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
18,True,"{'a': 0, 'e': 0}",25,14,20.835416748366104,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,19,12.125801546986166,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,20,8.711607796397995,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
