trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
20,False,"{'a': 0.88, 'e': 0.07756279363818959}",20,2,19.126286683775845,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 0.88, 'e': 0.06825525840160683}",25,14,7.19299946764982,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.88, 'e': 0.06006462739341401}",30,8,28.823741173564738,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.88, 'e': 0.052856872106204336}",25,8,21.596383932847825,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.88, 'e': 0.046514047453459814}",20,0,16.723545250019246,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.88, 'e': 0.04093236175904463}",20,10,14.940630962385729,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.88, 'e': 0.03602047834795928}",25,1,27.186986940094968,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.88, 'e': 0.031698020946204164}",20,8,22.06374406735666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.88, 'e': 0.027894258432659667}",30,0,28.57187972417786,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
29,False,"{'a': 0.88, 'e': 0.024546947420740508}",20,0,-20.3379641910718,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
30,False,"{'a': 0.88, 'e': 0.021601313730251644}",25,19,11.490403529465397,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.88, 'e': 0.019009156082621447}",35,4,-50.70942894666833,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 2}",1
32,False,"{'a': 0.88, 'e': 0.016728057352706875}",20,5,2.5439323864617505,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
33,False,"{'a': 0.88, 'e': 0.014720690470382049}",20,13,12.320995222281242,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 0.88, 'e': 0.012954207613936205}",20,7,19.552735225654953,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.88, 'e': 0.01139970270026386}",25,0,-21.76268358997609,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
36,False,"{'a': 0.88, 'e': 0.010031738376232197}",20,8,16.546594332806098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.88, 'e': 0.008827929771084334}",20,10,18.221119706990663,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.88, 'e': 0.007768578198554213}",25,11,22.380904492412736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.88, 'e': 0.006836348814727708}",30,8,37.38761832056396,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.88, 'e': 0.0060159869569603825}",20,9,-1.1205633135956508,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
41,False,"{'a': 0.88, 'e': 0.005294068522125136}",20,12,15.041425596905452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.88, 'e': 0.00465878029947012}",25,2,37.93560907717897,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.88, 'e': 0.004099726663533706}",20,5,22.719766770823732,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.88, 'e': 0.0036077594639096614}",20,0,7.616403082861095,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
45,False,"{'a': 0.88, 'e': 0.003174828328240502}",25,3,34.9918155597137,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.88, 'e': 0.0027938489288516417}",35,15,39.723769300445866,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.88, 'e': 0.0024585870573894447}",25,0,34.760788855340635,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,False,"{'a': 0.88, 'e': 0.0021635566105027114}",25,9,27.55772128585217,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.88, 'e': 0.001903929817242386}",20,12,16.152508116004828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.88, 'e': 0.0016754582391732998}",35,3,40.58924401596118,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,19,10.270575937261867,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,18,23.782233005136142,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,0,44.504814536667894,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",20,14,9.11086244424652,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,20,7.993317179296057,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,11,23.223724824786643,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,19,11.010644094790091,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,12,36.95597425347954,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,8,40.36029732217806,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,15,13.510618038031069,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,16,9.892796539331563,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,6,22.653252949784864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,14,20.230738225125126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,13,19.0924138547297,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",30,19,17.85538600453058,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,3,28.91337600908188,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,13,17.632431546327897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,10,13.666081465075802,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,15,27.47381362055693,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,16,5.346128613022106,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
